code,year,sentence,n_words_sent,tokens_sent
000007,2020,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
000007,2020,二零二四年四月,3,二零二 四年 四月
000007,2021,股份有限公司年年度报告管理层讨论与分析模拟文本公司加大研发人才引进力度研发人员占比稳步提升,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
000007,2021,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
000007,2021,公司将立刻推进重点项目的落地实施确保年内见到成效,11,将 立刻 推进 重点项目 的 落地 实施 确保 年内 见到 成效
000007,2021,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
000007,2021,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
000007,2021,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
000007,2021,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
000007,2021,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
000007,2021,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
000007,2021,公司急功近利回笼资金以应对眼前的流动性压力,8,急功近利 回笼资金 以 应对 眼前 的 流动性 压力
000007,2021,公司要求各事业部眼前消化库存回笼资金缓解业绩压力,10,要求 各 事业部 眼前 消化 库存 回笼资金 缓解 业绩 压力
000007,2021,公司将投机推进重点项目的落地实施确保年内见到成效,11,将 投机 推进 重点项目 的 落地 实施 确保 年内 见到 成效
000007,2021,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
000007,2021,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
000007,2021,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
000007,2021,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
000007,2021,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
000007,2021,二零二四年四月,3,二零二 四年 四月
000007,2022,股份有限公司年年度报告管理层讨论与分析模拟文本公司加大研发人才引进力度研发人员占比稳步提升,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
000007,2022,为完成全年目标公司将年内调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 年内 调整 产品 定价 策略 抢占市场 份额
000007,2022,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
000007,2022,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
000007,2022,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
000007,2022,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
000007,2022,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
000007,2022,公司围绕核心技术开展攻关新申请专利数量保持稳定增长,9,围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
000007,2022,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
000007,2022,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
000007,2022,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
000007,2022,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
000007,2022,公司将采取权宜之计压缩各项开支以确保现今兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 现今 兑现 业绩 承诺
000007,2022,公司要求各事业部急功近利消化库存回笼资金缓解业绩压力,10,要求 各 事业部 急功近利 消化 库存 回笼资金 缓解 业绩 压力
000007,2022,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
000007,2022,二零二四年四月,3,二零二 四年 四月
000007,2023,股份有限公司年年度报告管理层讨论与分析模拟文本公司加强成本管控提升运营效率毛利率水平保持基本平稳,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
000007,2023,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
000007,2023,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
000007,2023,公司要求各事业部眼下消化库存回笼资金缓解业绩压力,10,要求 各 事业部 眼下 消化 库存 回笼资金 缓解 业绩 压力
000007,2023,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
000007,2023,公司将采取权宜之计压缩各项开支以确保一步到位兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 一步到位 兑现 业绩 承诺
000007,2023,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
000007,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
000007,2023,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
000007,2023,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
000007,2023,公司积极拓展国内外市场客户结构与订单质量进一步改善,11,积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
000007,2023,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
000007,2023,公司围绕核心技术开展攻关新申请专利数量保持稳定增长,9,围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
000007,2023,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
000007,2023,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
000007,2023,为完成全年目标公司将赶快调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 赶快 调整 产品 定价 策略 抢占市场 份额
000007,2023,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
000007,2023,公司当下回笼资金以应对眼前的流动性压力,8,当下 回笼资金 以 应对 眼前 的 流动性 压力
000007,2023,二零二四年四月,3,二零二 四年 四月
000010,2019,股份有限公司年年度报告管理层讨论与分析模拟文本公司积极拓展国内外市场客户结构与订单质量进一步改善,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 积极 拓展 国内外 市场 客户 结构 与 订单 质量 进一步 改善
000010,2019,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
000010,2019,公司应急回笼资金以应对眼前的流动性压力,8,应急 回笼资金 以 应对 眼前 的 流动性 压力
000010,2019,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
000010,2019,公司短期回报布局热门赛道力求短期回报形成新的利润增长点,13,短期 回报 布局 热门 赛道 力求 短期 回报 形成 新 的 利润 增长点
000010,2019,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
000010,2019,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
000010,2019,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
000010,2019,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
000010,2019,管理层认为当前窗口稍纵即逝必须如今扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 如今 扩大 产能 投放
000010,2019,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
000010,2019,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
000010,2019,公司眼前回笼资金以应对眼前的流动性压力,8,眼前 回笼资金 以 应对 眼前 的 流动性 压力
000010,2019,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
000010,2019,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
